"State_Code","State_Name","District_ID","District_Name","School_ID","School_Name","Combined_Key","Juvenile_Justice_School","CS_Classes_Offered","CS_Hispanic_Male","CS_Hispanic_Female","CS_AmericanIndian_Male","CS_AmericanIndian_Female","CS_Asian_Male","CS_Asian_Female","CS_PacificIslander_Male","CS_PacificIslander_Female","CS_Black_Male","CS_Black_Female","CS_White_Male","CS_White_Female","CS_TwoOrMore_Male","CS_TwoOrMore_Female","CS_Total_Male","CS_Total_Female","CS_EnglishLearner_Male","CS_EnglishLearner_Female","CS_Disability_Male","CS_Disability_Female","SCHOOL_YEAR","VIRTUAL_TEXT","TitleI_Status","school_enrollment","Elementary","Middle","High","sex_female","sex_male","race_american_indian","race_asian","race_black","race_hispanic","race_pacific_islander","race_multiracial","race_white","sex_total","race_total","sex_female_prop","sex_male_prop","race_american_indian_prop","race_asian_prop","race_black_prop","race_hispanic_prop","race_pacific_islander_prop","race_multiracial_prop","race_white_prop","Total_CS_Enrolment","White_CS","Black_CS","Hispanic_CS","Asian_CS","AmericanIndian_CS","Multiracial_CS","Disability_CS","EnglishLearner_CS","Prop_Male_CS","Prop_Female_CS","Race_Total_CS","Race_Exceeds_Total","Total_Race_CS","Prop_Black_CS","Prop_White_CS","Prop_Hispanic_CS","Prop_Asian_CS","Prop_AmericanIndian_CS","Prop_Multiracial_CS","has_CCD_info"
"WI","Wisconsin","5506060","Saint Croix Central School District",673,"Saint Croix Central Middle","550606000673","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Supplemental Virtual","Targeted",2295,1,1,NA,NA,NA,NA,NA,NA,NA,NA,22,840,0,862,NA,NA,NA,NA,NA,NA,NA,0.0255220417633411,0.974477958236659,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"PA","PENNSYLVANIA","4205550","Chambersburg Area SD",2225,"Lurgan El Sch","420555002225","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Supplemental Virtual","Schoolwide",710,1,NA,NA,126,158,0,0,0,10,0,10,264,284,284,0.443661971830986,0.556338028169014,0,0,0,0.0352112676056338,0,0.0352112676056338,0.929577464788732,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NC","North Carolina","3701200","Duplin County Schools",1393,"Chinquapin Elementary","370120001393","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",2540,1,1,NA,NA,NA,NA,NA,156,154,NA,NA,666,0,976,NA,NA,NA,NA,0.159836065573771,0.157786885245902,NA,NA,0.682377049180328,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"ME","Maine","2312100","Education In Unorganized Terr",960,"Kingman Elementary School","231210000960","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Targeted",45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NJ","NEW JERSEY","3400004","School District of the Chathams",6014,"Chatham High School","340000406014","No",18,9,0,0,0,49,31,0,0,0,0,122,26,12,3,192,60,0,0,30,2,"2021-2022","No virtual instruction","Not_TitleI",6330,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1966,0,1966,NA,NA,NA,NA,NA,NA,NA,NA,1,252,148,0,9,80,0,15,32,0,0.761904761904762,0.238095238095238,252,FALSE,252,0,0.587301587301587,0.0357142857142857,0.317460317460317,0,0.0595238095238095,TRUE
"CO","COLORADO","0802910","Cherry Creek School District No. 5 in the county of Arapah",6344,"Marvin W Foote Youth Services","080291006344","Yes",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",145,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"WI","Wisconsin","5500067","Milwaukee Math And Science Academy Agency",2898,"Milwaukee Math And Science Academy","550006702898","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","Supplemental Virtual","Schoolwide",1015,1,1,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,0,400,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"PA","PENNSYLVANIA","4217310","North Pocono SD",2444,"Jefferson El Sch","421731002444","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Supplemental Virtual","Not_TitleI",1255,1,NA,NA,234,268,0,0,2,2,0,28,470,502,502,0.466135458167331,0.533864541832669,0,0,0.00398406374501992,0.00398406374501992,0,0.0557768924302789,0.936254980079681,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"UT","UTAH","4900090","Box Elder District",53,"Garland School","490009000053","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","No virtual instruction","Not_TitleI",3425,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184,0,1184,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"NY","NEW YORK","3620580","NEW YORK CITY PUBLIC SCHOOLS",5244,"PS 28 THOMAS EMANUEL EARLY CHILDHOOD CENTER (THE)","362058005244","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"PA","Pennsylvania","4216980","Norristown Area Sd",3265,"East Norriton Ms","421698003265","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-2021","No virtual instruction","Schoolwide",4615,1,1,1,872,974,0,28,578,688,0,166,386,1846,1846,0.47237269772481,0.52762730227519,0,0.0151679306608884,0.313109425785482,0.372697724810401,0,0.0899241603466956,0.209100758396533,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"TX","TEXAS","4831950","MUMFORD ISD",8899,"MUMFORD H S","483195008899","No",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Missing","Schoolwide",1200,NA,1,1,244,236,2,4,26,252,0,6,190,480,480,0.508333333333333,0.491666666666667,0.00416666666666667,0.00833333333333333,0.0541666666666667,0.525,0,0.0125,0.395833333333333,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"VA","VIRGINIA","5100360","BEDFORD CO PBLC SCHS",149,"HUDDLESTON ELEM","510036000149","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-2022","Supplemental Virtual","Schoolwide",910,1,NA,NA,176,188,0,0,54,14,2,20,274,364,364,0.483516483516484,0.516483516483517,0,0,0.148351648351648,0.0384615384615385,0.00549450549450549,0.0549450549450549,0.752747252747253,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
